event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
17,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.309987+00:00,1775357601309987000,173311637667833,,,,A,1293,40,,,,,,,40,0,"[{""px"":1293,""qty"":40}]",[],0,0,,,,,False
18,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.310169+00:00,1775357601310169000,173311637849875,,,,A,1293,40,1299,40,1296.0,6.0,1296.0,0.0,40,40,"[{""px"":1293,""qty"":40}]","[{""px"":1299,""qty"":40}]",0,0,,,,,False
19,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.310458+00:00,1775357601310458000,173311638139166,,,,A,1293,40,1299,40,1296.0,6.0,1296.0,0.0,100,40,"[{""px"":1293,""qty"":40},{""px"":1292,""qty"":60}]","[{""px"":1299,""qty"":40}]",0,0,,,,,False
20,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.310556+00:00,1775357601310556000,173311638237333,,,,A,1293,40,1299,40,1296.0,6.0,1296.0,0.0,100,100,"[{""px"":1293,""qty"":40},{""px"":1292,""qty"":60}]","[{""px"":1299,""qty"":40},{""px"":1300,""qty"":60}]",0,0,,,,,False
21,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.310663+00:00,1775357601310663000,173311638343875,,,,A,1293,40,1299,40,1296.0,6.0,1296.0,0.0,180,100,"[{""px"":1293,""qty"":40},{""px"":1292,""qty"":60},{""px"":1291,""qty"":80}]","[{""px"":1299,""qty"":40},{""px"":1300,""qty"":60}]",0,0,,,,,False
22,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.310769+00:00,1775357601310769000,173311638449666,,,,A,1293,40,1299,40,1296.0,6.0,1296.0,0.0,180,180,"[{""px"":1293,""qty"":40},{""px"":1292,""qty"":60},{""px"":1291,""qty"":80}]","[{""px"":1299,""qty"":40},{""px"":1300,""qty"":60},{""px"":1301,""qty"":80}]",0,0,,,,,False
23,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.310871+00:00,1775357601310871000,173311638551791,,,,A,1293,40,1299,40,1296.0,6.0,1296.0,0.0,180,180,"[{""px"":1293,""qty"":40},{""px"":1292,""qty"":60},{""px"":1291,""qty"":80},{""px"":1290,""qty"":100}]","[{""px"":1299,""qty"":40},{""px"":1300,""qty"":60},{""px"":1301,""qty"":80}]",0,0,,,,,False
24,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.310975+00:00,1775357601310975000,173311638655875,,,,A,1293,40,1299,40,1296.0,6.0,1296.0,0.0,180,180,"[{""px"":1293,""qty"":40},{""px"":1292,""qty"":60},{""px"":1291,""qty"":80},{""px"":1290,""qty"":100}]","[{""px"":1299,""qty"":40},{""px"":1300,""qty"":60},{""px"":1301,""qty"":80},{""px"":1302,""qty"":100}]",0,0,,,,,False
25,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.311094+00:00,1775357601311094000,173311638775083,,,,A,1292,60,1299,40,1295.5,7.0,1296.2,0.2,240,180,"[{""px"":1292,""qty"":60},{""px"":1291,""qty"":80},{""px"":1290,""qty"":100}]","[{""px"":1299,""qty"":40},{""px"":1300,""qty"":60},{""px"":1301,""qty"":80},{""px"":1302,""qty"":100}]",0,0,,,,,False
26,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.311285+00:00,1775357601311285000,173311638964000,,,,A,1292,60,1299,40,1295.5,7.0,1296.2,0.2,240,180,"[{""px"":1292,""qty"":60},{""px"":1291,""qty"":80},{""px"":1290,""qty"":100}]","[{""px"":1299,""qty"":40},{""px"":1300,""qty"":60},{""px"":1301,""qty"":80},{""px"":1302,""qty"":100}]",0,0,,,,,False
27,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.311400+00:00,1775357601311400000,173311639080875,,,,A,1292,60,1299,40,1295.5,7.0,1296.2,0.2,240,180,"[{""px"":1292,""qty"":60},{""px"":1291,""qty"":80},{""px"":1290,""qty"":100}]","[{""px"":1299,""qty"":40},{""px"":1300,""qty"":60},{""px"":1301,""qty"":80},{""px"":1302,""qty"":100}]",0,0,,,,,False
28,book_update,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:21.311524+00:00,1775357601311524000,173311639205000,,,,A,1292,60,1300,60,1296.0,8.0,1296.0,0.0,240,240,"[{""px"":1292,""qty"":60},{""px"":1291,""qty"":80},{""px"":1290,""qty"":100}]","[{""px"":1300,""qty"":60},{""px"":1301,""qty"":80},{""px"":1302,""qty"":100}]",0,0,,,,,False
