event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
2096,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:27.634120+00:00,1775357607634120000,173317961813166,,,,A,1299,40,1299.5,-1.0,,
2097,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:27.634222+00:00,1775357607634222000,173317961915458,,,,A,1300,60,1299.5,-1.0,,
3595,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:32.251004+00:00,1775357612251004000,173322578706333,300,,,A,1280,40,1280.0,0.0,2.617219208,1.05516484828479
6182,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:40.075839+00:00,1775357620075839000,173330403556416,300,,,A,1217,40,1217.0,0.0,10.442069291,1.05516484828479
6324,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:40.421099+00:00,1775357620421099000,173330748817083,300,,,A,1212,40,1212.0,0.0,10.787329958,1.05516484828479
7129,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:42.832784+00:00,1775357622832784000,173333160506500,300,,,A,1210,40,1210.0,0.0,13.199019375,1.05516484828479
8723,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:47.745644+00:00,1775357627745644000,173338073376833,375,,,A,1220,40,1222.0,-4.0,18.111889708,1.05516484828479
8724,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:47.745793+00:00,1775357627745793000,173338073525041,375,,,A,1221,60,1222.0,-4.0,18.112037916,1.05516484828479
8725,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:47.745904+00:00,1775357627745904000,173338073636958,375,,,A,1222,80,1222.0,-4.0,18.112149833,1.05516484828479
8726,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:47.746006+00:00,1775357627746006000,173338073738291,375,,,A,1223,20,1222.0,-4.0,18.112251166,1.05516484828479
10866,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:54.224369+00:00,1775357634224369000,173344552114458,375,,,A,1211,40,1209.0,-4.0,24.590627333,1.05516484828479
10867,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:54.226603+00:00,1775357634226603000,173344554348125,375,,,A,1210,60,1209.0,-4.0,24.592861,1.05516484828479
10868,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:54.227568+00:00,1775357634227568000,173344555313750,375,,,A,1209,80,1209.0,-4.0,24.593826625,1.05516484828479
10869,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:53:54.227652+00:00,1775357634227652000,173344555397541,375,,,A,1208,20,1209.0,-4.0,24.593910416,1.05516484828479
13599,market_research_2026-04-04_21-53-21_live_round,eccd17e8272a479993104cbad31db746,2026-04-05T02:54:02.424123+00:00,1775357642424123000,173352751883916,375,,,A,1211,40,1213.0,-4.0,32.790396791,1.05516484828479
