event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
2507,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:34.564341+00:00,1775358574564341000,174284893922541,,,,B,1025,40,1024.5,-1.0,,
3573,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:37.784291+00:00,1775358577784291000,174288113878416,550,,,B,1024,40,1024.0,0.0,,
6688,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:47.236561+00:00,1775358587236561000,174297566166916,600,,,B,1009,40,1009.0,0.0,,
13493,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:10:08.110002+00:00,1775358608110002000,174318439648500,625,,,B,1003,40,1003.0,0.0,,
16073,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:10:15.864723+00:00,1775358615864723000,174326194385666,750,,,B,1000,10,1000.0,0.0,,
16074,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:10:15.864819+00:00,1775358615864819000,174326194480833,750,,,B,1000,10,1000.0,0.0,,
16075,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:10:15.864890+00:00,1775358615864890000,174326194552791,750,,,B,1000,10,1000.0,0.0,,
16076,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:10:15.864960+00:00,1775358615864960000,174326194622125,750,,,B,1000,10,1000.0,0.0,,
16208,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:10:16.262660+00:00,1775358616262660000,174326592322958,750,,,B,1000,10,999.0,-2.0,,
16209,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:10:16.262744+00:00,1775358616262744000,174326592406875,750,,,B,1000,10,999.0,-2.0,,
