event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
4,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.024019+00:00,1775358567024019000,174277353586208,,,,ETF,2973,40,2979,40,2976.0,6.0,2976.0,0.0,180,280,"[{""px"":2973,""qty"":40},{""px"":2972,""qty"":60},{""px"":2971,""qty"":80},{""px"":2970,""qty"":100},{""px"":2968,""qty"":100}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":80},{""px"":2982,""qty"":100}]",0,0,,,,,False
22,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.084313+00:00,1775358567084313000,174277413880166,,,,ETF,2975,40,2979,40,2977.0,4.0,2977.0,0.0,140,280,"[{""px"":2975,""qty"":40},{""px"":2973,""qty"":40},{""px"":2972,""qty"":60},{""px"":2971,""qty"":80},{""px"":2970,""qty"":100}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":80},{""px"":2982,""qty"":100}]",0,0,,,,,False
25,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.084719+00:00,1775358567084719000,174277414285875,,,,ETF,2975,40,2979,40,2977.0,4.0,2977.0,0.0,140,320,"[{""px"":2975,""qty"":40},{""px"":2973,""qty"":40},{""px"":2972,""qty"":60},{""px"":2971,""qty"":80},{""px"":2970,""qty"":100}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":120},{""px"":2982,""qty"":100}]",0,0,,,,,False
26,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.084852+00:00,1775358567084852000,174277414418833,,,,ETF,2975,40,2979,40,2977.0,4.0,2977.0,0.0,140,320,"[{""px"":2975,""qty"":40},{""px"":2974,""qty"":60},{""px"":2973,""qty"":40},{""px"":2972,""qty"":60},{""px"":2971,""qty"":80}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":120},{""px"":2982,""qty"":100}]",0,0,,,,,False
27,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.084977+00:00,1775358567084977000,174277414543958,,,,ETF,2975,40,2979,40,2977.0,4.0,2977.0,0.0,140,320,"[{""px"":2975,""qty"":40},{""px"":2974,""qty"":60},{""px"":2973,""qty"":40},{""px"":2972,""qty"":60},{""px"":2971,""qty"":80}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":120},{""px"":2982,""qty"":160}]",0,0,,,,,False
28,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.085114+00:00,1775358567085114000,174277414680583,,,,ETF,2975,40,2979,40,2977.0,4.0,2977.0,0.0,220,320,"[{""px"":2975,""qty"":40},{""px"":2974,""qty"":60},{""px"":2973,""qty"":120},{""px"":2972,""qty"":60},{""px"":2971,""qty"":80}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":120},{""px"":2982,""qty"":160}]",0,0,,,,,False
29,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.085259+00:00,1775358567085259000,174277414825958,,,,ETF,2975,40,2979,40,2977.0,4.0,2977.0,0.0,220,320,"[{""px"":2975,""qty"":40},{""px"":2974,""qty"":60},{""px"":2973,""qty"":120},{""px"":2972,""qty"":60},{""px"":2971,""qty"":80}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":120},{""px"":2982,""qty"":160},{""px"":2983,""qty"":80}]",0,0,,,,,False
31,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.085532+00:00,1775358567085532000,174277415098500,,,,ETF,2975,40,2979,40,2977.0,4.0,2977.0,0.0,220,320,"[{""px"":2975,""qty"":40},{""px"":2974,""qty"":60},{""px"":2973,""qty"":120},{""px"":2972,""qty"":160},{""px"":2971,""qty"":80}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":120},{""px"":2982,""qty"":160},{""px"":2983,""qty"":80}]",0,0,,,,,False
33,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.085808+00:00,1775358567085808000,174277415375083,,,,ETF,2975,40,2979,40,2977.0,4.0,2977.0,0.0,220,320,"[{""px"":2975,""qty"":40},{""px"":2974,""qty"":60},{""px"":2973,""qty"":120},{""px"":2972,""qty"":160},{""px"":2971,""qty"":80}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":120},{""px"":2982,""qty"":160},{""px"":2983,""qty"":80}]",0,0,,,,,False
34,book_update,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:27.085941+00:00,1775358567085941000,174277415508041,,,,ETF,2975,40,2979,40,2977.0,4.0,2977.0,0.0,220,320,"[{""px"":2975,""qty"":40},{""px"":2974,""qty"":60},{""px"":2973,""qty"":120},{""px"":2972,""qty"":160},{""px"":2971,""qty"":80}]","[{""px"":2979,""qty"":40},{""px"":2980,""qty"":160},{""px"":2981,""qty"":120},{""px"":2982,""qty"":160},{""px"":2983,""qty"":80}]",0,0,,,,,False
