event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
4117,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:39.569811+00:00,1775358579569811000,174289899402041,550,,,A,957,40,957.0,0.0,,
6310,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:46.183856+00:00,1775358586183856000,174296513459791,600,,,A,952,40,952.0,0.0,0.693666666,1.127464044604867
6372,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:46.388063+00:00,1775358586388063000,174296717667750,600,,,A,955,40,955.5,-1.0,0.897874625,1.127464044604867
6382,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:46.394620+00:00,1775358586394620000,174296724224958,600,,,A,955,60,955.0,0.0,0.904431833,1.127464044604867
6507,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:46.788846+00:00,1775358586788846000,174297118451333,600,,,A,963,40,963.0,0.0,1.298658208,1.127464044604867
7105,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:48.596803+00:00,1775358588596803000,174298926411500,600,,,A,985,40,985.5,-1.0,3.106618375,1.127464044604867
7169,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:48.800543+00:00,1775358588800543000,174299130151916,600,,,A,988,40,988.0,0.0,3.310358791,1.127464044604867
7436,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:49.634428+00:00,1775358589634428000,174299964038500,600,,,A,999,40,999.5,-1.0,4.144245375,1.127464044604867
7442,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:49.638500+00:00,1775358589638500000,174299968111041,600,,,A,999,60,999.0,0.0,4.148317916,1.127464044604867
7497,market_research_2026-04-04_22-09-26_live_round,3bd4c34433f6425a9a51794da6b91ced,2026-04-05T03:09:49.793311+00:00,1775358589793311000,174300122921625,600,,,A,1002,40,1003.5,-3.0,4.3031285,1.127464044604867
