event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
2,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.686865+00:00,1775371283686865000,186994032869666,,,,ETF,3089,115,,,,
41,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.771013+00:00,1775371283771013000,186994117016125,,,,C,986,115,990.0,-8.0,,
42,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.771335+00:00,1775371283771335000,186994117339208,,,,C,987,170,990.0,-8.0,,
43,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.771873+00:00,1775371283771873000,186994117877375,,,,C,988,225,990.0,-8.0,,
44,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.772073+00:00,1775371283772073000,186994118077041,,,,C,989,280,990.0,-8.0,,
45,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.772286+00:00,1775371283772286000,186994118289708,,,,C,991,390,990.0,-8.0,,
46,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.772482+00:00,1775371283772482000,186994118486125,,,,C,990,28,990.0,-8.0,,
594,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:24.516826+00:00,1775371284516826000,186994862825750,,,,ETF,3088,115,3086.5,-3.0,,
599,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:24.517653+00:00,1775371284517653000,186994863652083,,,,ETF,3087,170,3086.5,-1.0,,
1499,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:25.780101+00:00,1775371285780101000,186996126092416,,,,A,1096,115,1095.0,-2.0,,
1500,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:25.780247+00:00,1775371285780247000,186996126238958,,,,A,1095,170,1095.0,-2.0,,
1501,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:25.780340+00:00,1775371285780340000,186996126332541,,,,A,1094,225,1095.0,-2.0,,
