event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
1499,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:25.780101+00:00,1775371285780101000,186996126092416,,,,A,1096,115,1095.0,-2.0,,
1500,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:25.780247+00:00,1775371285780247000,186996126238958,,,,A,1095,170,1095.0,-2.0,,
1501,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:25.780340+00:00,1775371285780340000,186996126332541,,,,A,1094,225,1095.0,-2.0,,
1649,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:26.000789+00:00,1775371286000789000,186996346779958,,,,A,1098,115,1096.0,-4.0,,
1650,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:26.000901+00:00,1775371286000901000,186996346891500,,,,A,1097,170,1096.0,-4.0,,
1651,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:26.000979+00:00,1775371286000979000,186996346970000,,,,A,1096,225,1096.0,-4.0,,
1652,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:26.001057+00:00,1775371286001057000,186996347047583,,,,A,1095,280,1096.0,-4.0,,
1653,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:26.001173+00:00,1775371286001173000,186996347164000,,,,A,1094,335,1096.0,-4.0,,
2823,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:27.627044+00:00,1775371287627044000,186997973026125,50,,,A,1098,115,1096.0,-4.0,,
2824,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:27.627139+00:00,1775371287627139000,186997973121500,50,,,A,1097,170,1096.0,-4.0,,
2825,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:27.627234+00:00,1775371287627234000,186997973216208,50,,,A,1096,225,1096.0,-4.0,,
2826,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:27.627305+00:00,1775371287627305000,186997973287500,50,,,A,1095,280,1096.0,-4.0,,
4426,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:29.805132+00:00,1775371289805132000,187000151105125,50,,,A,1093,115,1091.0,-4.0,,
4427,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:29.805219+00:00,1775371289805219000,187000151192000,50,,,A,1092,170,1091.0,-4.0,,
4428,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:29.805304+00:00,1775371289805304000,187000151277000,50,,,A,1091,225,1091.0,-4.0,,
4429,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:29.805377+00:00,1775371289805377000,187000151349916,50,,,A,1090,280,1091.0,-4.0,,
4430,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:29.805450+00:00,1775371289805450000,187000151423000,50,,,A,1089,335,1091.0,-4.0,,
5899,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:31.877166+00:00,1775371291877166000,187002223131083,50,,,A,1105,115,1104.0,-2.0,,
5900,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:31.877253+00:00,1775371291877253000,187002223218666,50,,,A,1104,170,1104.0,-2.0,,
5901,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:31.877327+00:00,1775371291877327000,187002223292583,50,,,A,1103,225,1104.0,-2.0,,
7949,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:34.744813+00:00,1775371294744813000,187005090770083,50,,,A,1101,115,1097.5,-7.0,,
7950,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:34.745143+00:00,1775371294745143000,187005091100416,50,,,A,1100,170,1097.5,-7.0,,
7951,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:34.745466+00:00,1775371294745466000,187005091422666,50,,,A,1099,225,1097.5,-7.0,,
7952,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:34.745542+00:00,1775371294745542000,187005091498541,50,,,A,1098,280,1097.5,-7.0,,
7953,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:34.745614+00:00,1775371294745614000,187005091571166,50,,,A,1096,390,1097.5,-7.0,,
7954,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:34.745688+00:00,1775371294745688000,187005091644625,50,,,A,1097,28,1097.5,-7.0,,
9118,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:36.312265+00:00,1775371296312265000,187006658217791,50,,,A,1091,115,1088.5,-5.0,,
