event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
1,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.686485+00:00,1775371283686485000,186994032488208,,,,ETF,3089,115,,,,,,,115,0,"[{""px"":3089,""qty"":115}]",[],0,0,,,,,False
3,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.687097+00:00,1775371283687097000,186994033101875,,,,ETF,,,,,,,,,0,0,[],[],0,0,3089,115,,,False
4,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.687339+00:00,1775371283687339000,186994033343333,,,,ETF,,,,,,,,,0,0,[],[],0,0,3089,115,,,False
5,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.687581+00:00,1775371283687581000,186994033585291,,,,ETF,,,3101,115,,,,,0,115,[],"[{""px"":3101,""qty"":115}]",0,0,3089,115,,,False
6,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.687856+00:00,1775371283687856000,186994033861208,,,,ETF,3088,170,3101,115,3094.5,13.0,3095.754385964912,0.19298245614035087,170,115,"[{""px"":3088,""qty"":170}]","[{""px"":3101,""qty"":115}]",0,0,3089,115,,,False
7,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.688088+00:00,1775371283688088000,186994034092916,,,,ETF,3088,170,3101,115,3094.5,13.0,3095.754385964912,0.19298245614035087,170,285,"[{""px"":3088,""qty"":170}]","[{""px"":3101,""qty"":115},{""px"":3102,""qty"":170}]",0,0,3089,115,,,False
8,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.688332+00:00,1775371283688332000,186994034336583,,,,ETF,3088,170,3101,115,3094.5,13.0,3095.754385964912,0.19298245614035087,395,285,"[{""px"":3088,""qty"":170},{""px"":3087,""qty"":225}]","[{""px"":3101,""qty"":115},{""px"":3102,""qty"":170}]",0,0,3089,115,,,False
9,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.688557+00:00,1775371283688557000,186994034562000,,,,ETF,3088,170,3101,115,3094.5,13.0,3095.754385964912,0.19298245614035087,395,510,"[{""px"":3088,""qty"":170},{""px"":3087,""qty"":225}]","[{""px"":3101,""qty"":115},{""px"":3102,""qty"":170},{""px"":3103,""qty"":225}]",0,0,3089,115,,,False
10,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.688819+00:00,1775371283688819000,186994034823375,,,,ETF,3088,170,3101,115,3094.5,13.0,3095.754385964912,0.19298245614035087,675,510,"[{""px"":3088,""qty"":170},{""px"":3087,""qty"":225},{""px"":3086,""qty"":280}]","[{""px"":3101,""qty"":115},{""px"":3102,""qty"":170},{""px"":3103,""qty"":225}]",0,0,3089,115,,,False
11,book_update,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.689171+00:00,1775371283689171000,186994035175333,,,,ETF,3088,170,3101,115,3094.5,13.0,3095.754385964912,0.19298245614035087,675,510,"[{""px"":3088,""qty"":170},{""px"":3087,""qty"":225},{""px"":3086,""qty"":280}]","[{""px"":3101,""qty"":115},{""px"":3102,""qty"":170},{""px"":3103,""qty"":225},{""px"":3104,""qty"":280}]",0,0,3089,115,,,False
