event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
41,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.771013+00:00,1775371283771013000,186994117016125,,,,C,986,115,990.0,-8.0,,
42,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.771335+00:00,1775371283771335000,186994117339208,,,,C,987,170,990.0,-8.0,,
43,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.771873+00:00,1775371283771873000,186994117877375,,,,C,988,225,990.0,-8.0,,
44,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.772073+00:00,1775371283772073000,186994118077041,,,,C,989,280,990.0,-8.0,,
45,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.772286+00:00,1775371283772286000,186994118289708,,,,C,991,390,990.0,-8.0,,
46,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:23.772482+00:00,1775371283772482000,186994118486125,,,,C,990,28,990.0,-8.0,,
2237,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:26.786048+00:00,1775371286786048000,186997132034625,,,,C,993,115,994.0,-2.0,,
2238,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:26.786151+00:00,1775371286786151000,186997132137583,,,,C,994,170,994.0,-2.0,,
2239,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:26.786227+00:00,1775371286786227000,186997132213916,,,,C,995,225,994.0,-2.0,,
5311,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:31.028018+00:00,1775371291028018000,187001373986000,50,,,C,984,115,986.0,-4.0,,
5312,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:31.028109+00:00,1775371291028109000,187001374077291,50,,,C,985,170,986.0,-4.0,,
5313,market_research_2026-04-05_01-41-23_live_round,413d064b6f554bdf9cbb171019ed8626,2026-04-05T06:41:31.028186+00:00,1775371291028186000,187001374154291,50,,,C,986,225,986.0,-4.0,,
