event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
4,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.472739+00:00,1775365848472739000,181558810263375,,,,ETF,3199,52,3207,52,3203.0,8.0,3203.0,0.0,450,222,"[{""px"":3199,""qty"":52},{""px"":3198,""qty"":302},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140}]","[{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118},{""px"":3211,""qty"":140}]",0,0,,,,,False
5,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.520967+00:00,1775365848520967000,181558858490291,,,,ETF,3199,52,3207,52,3203.0,8.0,3203.0,0.0,450,222,"[{""px"":3199,""qty"":52},{""px"":3198,""qty"":302},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140}]","[{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118},{""px"":3211,""qty"":140}]",0,0,,,,,False
6,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.521219+00:00,1775365848521219000,181558858743291,,,,ETF,3199,52,3195,52,3197.0,-4.0,3197.0,0.0,450,178,"[{""px"":3199,""qty"":52},{""px"":3198,""qty"":302},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140}]","[{""px"":3195,""qty"":52},{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118}]",0,0,,,,,False
8,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.521495+00:00,1775365848521495000,181558859019958,,,,ETF,3198,302,3195,52,3196.5,-3.0,3195.4406779661017,0.7062146892655368,516,178,"[{""px"":3198,""qty"":302},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3195,""qty"":52},{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118}]",0,0,3199,52,,,False
9,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.521630+00:00,1775365848521630000,181558859154375,,,,ETF,3198,302,3207,52,3202.5,9.0,3205.677966101695,0.7062146892655368,516,222,"[{""px"":3198,""qty"":302},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118},{""px"":3211,""qty"":140}]",0,0,3199,52,,,False
10,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.521768+00:00,1775365848521768000,181558859292750,,,,ETF,3198,302,3207,52,3202.5,9.0,3205.677966101695,0.7062146892655368,516,222,"[{""px"":3198,""qty"":302},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118},{""px"":3211,""qty"":140}]",0,0,3199,52,,,False
11,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.521885+00:00,1775365848521885000,181558859409541,,,,ETF,3198,302,3196,74,3197.0,-2.0,3196.3936170212764,0.6063829787234043,516,200,"[{""px"":3198,""qty"":302},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3196,""qty"":74},{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118}]",0,0,3199,52,,,False
13,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.522084+00:00,1775365848522084000,181558859608791,,,,ETF,3198,228,3196,74,3197.0,-2.0,3196.4900662251657,0.5099337748344371,442,200,"[{""px"":3198,""qty"":228},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3196,""qty"":74},{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118}]",0,0,3198,74,,,False
14,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.522214+00:00,1775365848522214000,181558859738083,,,,ETF,3198,228,3207,52,3202.5,9.0,3205.3285714285716,0.6285714285714286,442,222,"[{""px"":3198,""qty"":228},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118},{""px"":3211,""qty"":140}]",0,0,3198,74,,,False
15,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.522338+00:00,1775365848522338000,181558859862666,,,,ETF,3198,228,3207,52,3202.5,9.0,3205.3285714285716,0.6285714285714286,442,222,"[{""px"":3198,""qty"":228},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118},{""px"":3211,""qty"":140}]",0,0,3198,74,,,False
16,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.522453+00:00,1775365848522453000,181558859977125,,,,ETF,3198,228,3197,96,3197.5,-1.0,3197.296296296296,0.4074074074074074,442,222,"[{""px"":3198,""qty"":228},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3197,""qty"":96},{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118}]",0,0,3198,74,,,False
18,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.522649+00:00,1775365848522649000,181558860173333,,,,ETF,3198,132,3197,96,3197.5,-1.0,3197.4210526315787,0.15789473684210525,346,222,"[{""px"":3198,""qty"":132},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3197,""qty"":96},{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118}]",0,0,3198,96,,,False
19,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.522768+00:00,1775365848522768000,181558860292500,,,,ETF,3198,132,3207,52,3202.5,9.0,3204.4565217391305,0.43478260869565216,346,222,"[{""px"":3198,""qty"":132},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118},{""px"":3211,""qty"":140}]",0,0,3198,96,,,False
20,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.522893+00:00,1775365848522893000,181558860417250,,,,ETF,3198,132,3207,52,3202.5,9.0,3204.4565217391305,0.43478260869565216,346,222,"[{""px"":3198,""qty"":132},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118},{""px"":3211,""qty"":140}]",0,0,3198,96,,,False
21,book_update,market_research_2026-04-05_00-10-48_live_round,5308b7fe59c84166831e81c63b50bde3,2026-04-05T05:10:48.523011+00:00,1775365848523011000,181558860535625,,,,ETF,3198,132,3198,118,3198.0,0.0,3198.0,0.056,346,244,"[{""px"":3198,""qty"":132},{""px"":3197,""qty"":96},{""px"":3196,""qty"":118},{""px"":3195,""qty"":140},{""px"":3194,""qty"":162}]","[{""px"":3198,""qty"":118},{""px"":3207,""qty"":52},{""px"":3208,""qty"":74},{""px"":3209,""qty"":96},{""px"":3210,""qty"":118}]",0,0,3198,96,,,False
