event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
118,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:48.181904+00:00,1775370108181904000,185818526433583,,,,A,1140,40,1140.0,0.0,,
137,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:48.185664+00:00,1775370108185664000,185818530194375,,,,ETF,3179,40,3177.5,-3.0,,
142,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:48.186303+00:00,1775370108186303000,185818530833750,,,,ETF,3178,60,3177.5,-1.0,,
333,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:48.751935+00:00,1775370108751935000,185819096465916,,,,ETF,3178,40,3179.5,-3.0,,
338,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:48.752670+00:00,1775370108752670000,185819097201750,,,,ETF,3179,60,3179.5,-1.0,,
402,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:48.955812+00:00,1775370108955812000,185819300343666,,,,ETF,3179,40,3179.0,0.0,,
466,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:49.157225+00:00,1775370109157225000,185819501756875,,,,ETF,3180,40,3180.0,0.0,,
533,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:49.357294+00:00,1775370109357294000,185819701826375,,,,ETF,3179,40,3177.5,-3.0,,
538,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:49.358211+00:00,1775370109358211000,185819702742958,,,,ETF,3179,20,3178.0,-2.0,,
539,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:49.358313+00:00,1775370109358313000,185819702845333,,,,ETF,3178,40,3178.0,-2.0,,
