event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
17,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.756978+00:00,1775370107756978000,185818101507083,,,,A,1139,140,1145,40,1142.0,6.0,1143.6666666666667,0.5555555555555556,280,180,"[{""px"":1139,""qty"":140},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100}]","[{""px"":1145,""qty"":40},{""px"":1146,""qty"":60},{""px"":1147,""qty"":80},{""px"":1148,""qty"":100},{""px"":1151,""qty"":100}]",0,0,,,,,False
53,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.928587+00:00,1775370107928587000,185818273116541,,,,A,1139,140,1145,40,1142.0,6.0,1143.6666666666667,0.5555555555555556,280,180,"[{""px"":1139,""qty"":140},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100},{""px"":1134,""qty"":40}]","[{""px"":1145,""qty"":40},{""px"":1146,""qty"":60},{""px"":1147,""qty"":80},{""px"":1148,""qty"":100},{""px"":1151,""qty"":100}]",0,0,,,,,False
54,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.928742+00:00,1775370107928742000,185818273271916,,,,A,1139,140,1140,40,1139.5,1.0,1139.7777777777778,0.5555555555555556,280,140,"[{""px"":1139,""qty"":140},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100},{""px"":1134,""qty"":40}]","[{""px"":1140,""qty"":40},{""px"":1145,""qty"":40},{""px"":1146,""qty"":60},{""px"":1147,""qty"":80},{""px"":1148,""qty"":100}]",0,0,,,,,False
55,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.928893+00:00,1775370107928893000,185818273422833,,,,A,1139,140,1140,40,1139.5,1.0,1139.7777777777778,0.5555555555555556,280,140,"[{""px"":1139,""qty"":140},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100},{""px"":1134,""qty"":40}]","[{""px"":1140,""qty"":40},{""px"":1145,""qty"":40},{""px"":1146,""qty"":60},{""px"":1147,""qty"":80},{""px"":1148,""qty"":100}]",0,0,,,,,False
56,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.929051+00:00,1775370107929051000,185818273581125,,,,A,1139,140,1140,40,1139.5,1.0,1139.7777777777778,0.5555555555555556,280,140,"[{""px"":1139,""qty"":140},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100},{""px"":1134,""qty"":40}]","[{""px"":1140,""qty"":40},{""px"":1141,""qty"":60},{""px"":1145,""qty"":40},{""px"":1146,""qty"":60},{""px"":1147,""qty"":80}]",0,0,,,,,False
57,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.929208+00:00,1775370107929208000,185818273737416,,,,A,1139,140,1140,40,1139.5,1.0,1139.7777777777778,0.5555555555555556,280,140,"[{""px"":1139,""qty"":140},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100},{""px"":1134,""qty"":40}]","[{""px"":1140,""qty"":40},{""px"":1141,""qty"":60},{""px"":1145,""qty"":40},{""px"":1146,""qty"":60},{""px"":1147,""qty"":80}]",0,0,,,,,False
58,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.929357+00:00,1775370107929357000,185818273886458,,,,A,1139,140,1140,40,1139.5,1.0,1139.7777777777778,0.5555555555555556,280,180,"[{""px"":1139,""qty"":140},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100},{""px"":1134,""qty"":40}]","[{""px"":1140,""qty"":40},{""px"":1141,""qty"":60},{""px"":1142,""qty"":80},{""px"":1145,""qty"":40},{""px"":1146,""qty"":60}]",0,0,,,,,False
59,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.929508+00:00,1775370107929508000,185818274038041,,,,A,1139,140,1140,40,1139.5,1.0,1139.7777777777778,0.5555555555555556,280,180,"[{""px"":1139,""qty"":140},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100},{""px"":1134,""qty"":40}]","[{""px"":1140,""qty"":40},{""px"":1141,""qty"":60},{""px"":1142,""qty"":80},{""px"":1145,""qty"":40},{""px"":1146,""qty"":60}]",0,0,,,,,False
60,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.929679+00:00,1775370107929679000,185818274208750,,,,A,1139,140,1140,40,1139.5,1.0,1139.7777777777778,0.5555555555555556,280,180,"[{""px"":1139,""qty"":140},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100},{""px"":1134,""qty"":40}]","[{""px"":1140,""qty"":40},{""px"":1141,""qty"":60},{""px"":1142,""qty"":80},{""px"":1143,""qty"":100},{""px"":1145,""qty"":40}]",0,0,,,,,False
61,book_update,market_research_2026-04-05_01-21-47_live_round,6178b5745ad04acdbd3a2e3be0cdc533,2026-04-05T06:21:47.929835+00:00,1775370107929835000,185818274365125,,,,A,1139,40,1140,40,1139.5,1.0,1139.5,0.0,180,180,"[{""px"":1139,""qty"":40},{""px"":1138,""qty"":60},{""px"":1137,""qty"":80},{""px"":1136,""qty"":100},{""px"":1134,""qty"":40}]","[{""px"":1140,""qty"":40},{""px"":1141,""qty"":60},{""px"":1142,""qty"":80},{""px"":1143,""qty"":100},{""px"":1145,""qty"":40}]",0,0,,,,,False
