event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
1133,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:07.934054+00:00,1775359387934054000,175098265576791,,,,C,988,40,988.0,0.0,,
5058,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:19.859292+00:00,1775359399859292000,175110190840166,100,,,C,980,40,979.5,-1.0,,
6571,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:24.429944+00:00,1775359404429944000,175114761502666,100,,,C,975,40,973.0,-4.0,,
6572,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:24.430265+00:00,1775359404430265000,175114761823666,100,,,C,974,60,973.0,-4.0,,
6573,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:24.430589+00:00,1775359404430589000,175114762147583,100,,,C,973,80,973.0,-4.0,,
6574,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:24.430664+00:00,1775359404430664000,175114762222250,100,,,C,972,20,973.0,-4.0,,
7178,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:26.462358+00:00,1775359406462358000,175116793921166,100,,,C,982,40,984.0,-4.0,,
7179,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:26.463002+00:00,1775359406463002000,175116794564750,100,,,C,983,60,984.0,-4.0,,
7180,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:26.463081+00:00,1775359406463081000,175116794644000,100,,,C,984,80,984.0,-4.0,,
7181,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:26.463429+00:00,1775359406463429000,175116794991833,100,,,C,985,20,984.0,-4.0,,
8293,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:29.646549+00:00,1775359409646549000,175119978118791,150,,,C,979,40,988.5,-19.0,0.0968975,2.053235501002665
8298,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:29.649979+00:00,1775359409649979000,175119981548125,150,,,C,980,60,988.5,-17.0,0.100326834,2.053235501002665
8303,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:29.653552+00:00,1775359409653552000,175119985121500,150,,,C,981,80,988.5,-15.0,0.103900209,2.053235501002665
8308,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:29.656986+00:00,1775359409656986000,175119988555333,150,,,C,981,20,988.0,-14.0,0.107334042,2.053235501002665
8309,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:29.657064+00:00,1775359409657064000,175119988633541,150,,,C,981,80,988.0,-14.0,0.10741225,2.053235501002665
8378,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:29.877264+00:00,1775359409877264000,175120208832583,150,,,C,982,40,991.5,-19.0,0.327611292,2.053235501002665
8383,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:29.894522+00:00,1775359409894522000,175120226091916,150,,,C,982,60,991.0,-18.0,0.344870625,2.053235501002665
8573,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:30.544841+00:00,1775359410544841000,175120876412125,150,,,C,1006,40,1006.0,0.0,0.995190834,2.053235501002665
11382,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:38.498036+00:00,1775359418498036000,175128829623500,175,,,C,1008,40,1008.0,0.0,8.948402209,2.053235501002665
11920,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:40.043557+00:00,1775359420043557000,175130375148291,175,,,C,1003,40,1002.0,-2.0,10.493927,2.053235501002665
11921,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:40.043670+00:00,1775359420043670000,175130375261666,175,,,C,1002,60,1002.0,-2.0,10.494040375,2.053235501002665
11922,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:40.043746+00:00,1775359420043746000,175130375337041,175,,,C,1001,80,1002.0,-2.0,10.49411575,2.053235501002665
14664,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:48.273226+00:00,1775359428273226000,175138604834208,175,,,C,1003,40,1002.5,-1.0,18.723612917,2.053235501002665
14665,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:48.273322+00:00,1775359428273322000,175138604930708,175,,,C,1002,60,1002.5,-1.0,18.723709417,2.053235501002665
14666,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:48.273398+00:00,1775359428273398000,175138605006333,175,,,C,1002,100,1002.5,-1.0,18.723785042,2.053235501002665
15056,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:49.518389+00:00,1775359429518389000,175139849999833,175,,,C,1007,40,1005.0,-4.0,19.968778542,2.053235501002665
15057,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:49.518480+00:00,1775359429518480000,175139850090875,175,,,C,1006,60,1005.0,-4.0,19.968869584,2.053235501002665
15058,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:49.518559+00:00,1775359429518559000,175139850169833,175,,,C,1005,80,1005.0,-4.0,19.968948542,2.053235501002665
15059,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:49.518636+00:00,1775359429518636000,175139850246625,175,,,C,1004,20,1005.0,-4.0,19.969025334,2.053235501002665
15400,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:50.550913+00:00,1775359430550913000,175140882526166,175,,,C,1012,40,1012.0,0.0,21.001304875,2.053235501002665
16916,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:55.157258+00:00,1775359435157258000,175145488880875,175,,,C,1007,40,1007.5,-1.0,25.607659584,2.053235501002665
16917,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:55.157351+00:00,1775359435157351000,175145488973625,175,,,C,1008,60,1007.5,-1.0,25.607752334,2.053235501002665
16985,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:55.285054+00:00,1775359435285054000,175145616677125,175,,,C,1000,40,999.5,-1.0,25.735455834,2.053235501002665
16986,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:55.285159+00:00,1775359435285159000,175145616781458,175,,,C,999,60,999.5,-1.0,25.735560167,2.053235501002665
19952,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:04.590708+00:00,1775359444590708000,175154922349958,300,,,C,1000,40,998.0,-4.0,35.041128667,2.053235501002665
19953,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:04.590804+00:00,1775359444590804000,175154922445833,300,,,C,999,60,998.0,-4.0,35.041224542,2.053235501002665
19954,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:04.590887+00:00,1775359444590887000,175154922529166,300,,,C,998,80,998.0,-4.0,35.041307875,2.053235501002665
19955,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:04.590962+00:00,1775359444590962000,175154922603833,300,,,C,997,20,998.0,-4.0,35.041382542,2.053235501002665
20954,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:07.408403+00:00,1775359447408403000,175157740051458,300,,,C,997,40,996.0,-2.0,37.858830167,2.053235501002665
20955,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:07.408583+00:00,1775359447408583000,175157740230875,300,,,C,997,100,996.0,-2.0,37.859009584,2.053235501002665
20956,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:07.408755+00:00,1775359447408755000,175157740403250,300,,,C,996,60,996.0,-2.0,37.859181959,2.053235501002665
22574,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:12.568833+00:00,1775359452568833000,175162900491916,300,,,C,993,40,993.0,0.0,43.019270625,2.053235501002665
24759,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:19.236791+00:00,1775359459236791000,175169568463458,375,,,C,982,40,978.5,-7.0,49.687242167,2.053235501002665
24760,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:19.237691+00:00,1775359459237691000,175169569363333,375,,,C,981,60,978.5,-7.0,49.688142042,2.053235501002665
24761,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:24:19.237770+00:00,1775359459237770000,175169569442875,375,,,C,980,80,978.5,-7.0,49.688221584,2.053235501002665
