event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
49,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.527919+00:00,1775359384527919000,175094859436333,,,,ETF,3132,40,,,,,,,40,0,"[{""px"":3132,""qty"":40}]",[],0,0,,,,,False
50,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.528056+00:00,1775359384528056000,175094859572750,,,,ETF,3132,40,3138,40,3135.0,6.0,3135.0,0.0,40,40,"[{""px"":3132,""qty"":40}]","[{""px"":3138,""qty"":40}]",0,0,,,,,False
52,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.528254+00:00,1775359384528254000,175094859771208,,,,ETF,3132,40,3138,40,3135.0,6.0,3135.0,0.0,40,40,"[{""px"":3132,""qty"":40}]","[{""px"":3138,""qty"":40}]",0,0,3138,40,,,False
53,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.528355+00:00,1775359384528355000,175094859872083,,,,ETF,3132,40,,,,,,,40,0,"[{""px"":3132,""qty"":40}]",[],0,0,3138,40,,,False
54,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.528565+00:00,1775359384528565000,175094860082166,,,,ETF,3132,40,,,,,,,100,0,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60}]",[],0,0,3138,40,,,False
55,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.528694+00:00,1775359384528694000,175094860211000,,,,ETF,3132,40,3139,60,3135.5,7.0,3134.8,-0.2,100,60,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60}]","[{""px"":3139,""qty"":60}]",0,0,3138,40,,,False
56,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.528877+00:00,1775359384528877000,175094860393625,,,,ETF,3132,40,3139,60,3135.5,7.0,3134.8,-0.2,180,60,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60},{""px"":3130,""qty"":80}]","[{""px"":3139,""qty"":60}]",0,0,3138,40,,,False
57,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.529036+00:00,1775359384529036000,175094860553333,,,,ETF,3132,40,3139,60,3135.5,7.0,3134.8,-0.2,180,140,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60},{""px"":3130,""qty"":80}]","[{""px"":3139,""qty"":60},{""px"":3140,""qty"":80}]",0,0,3138,40,,,False
58,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.529413+00:00,1775359384529413000,175094860929875,,,,ETF,3132,40,3139,60,3135.5,7.0,3134.8,-0.2,180,140,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60},{""px"":3130,""qty"":80},{""px"":3129,""qty"":100}]","[{""px"":3139,""qty"":60},{""px"":3140,""qty"":80}]",0,0,3138,40,,,False
59,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.529561+00:00,1775359384529561000,175094861078458,,,,ETF,3132,40,3139,60,3135.5,7.0,3134.8,-0.2,180,240,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60},{""px"":3130,""qty"":80},{""px"":3129,""qty"":100}]","[{""px"":3139,""qty"":60},{""px"":3140,""qty"":80},{""px"":3141,""qty"":100}]",0,0,3138,40,,,False
60,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.529685+00:00,1775359384529685000,175094861202041,,,,ETF,3132,40,3139,60,3135.5,7.0,3134.8,-0.2,180,240,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60},{""px"":3130,""qty"":80}]","[{""px"":3139,""qty"":60},{""px"":3140,""qty"":80},{""px"":3141,""qty"":100}]",0,0,3138,40,,,False
61,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.529794+00:00,1775359384529794000,175094861311250,,,,ETF,3132,40,3139,60,3135.5,7.0,3134.8,-0.2,180,140,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60},{""px"":3130,""qty"":80}]","[{""px"":3139,""qty"":60},{""px"":3140,""qty"":80}]",0,0,3138,40,,,False
62,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.529911+00:00,1775359384529911000,175094861428083,,,,ETF,3132,40,3139,60,3135.5,7.0,3134.8,-0.2,180,140,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60},{""px"":3130,""qty"":80}]","[{""px"":3139,""qty"":60},{""px"":3140,""qty"":80}]",0,0,3138,40,,,False
63,book_update,market_research_2026-04-04_22-23-04_live_round,c6abe590858247adbb3a88511acd7fc6,2026-04-05T03:23:04.530016+00:00,1775359384530016000,175094861533541,,,,ETF,3132,40,3139,60,3135.5,7.0,3134.8,-0.2,180,140,"[{""px"":3132,""qty"":40},{""px"":3131,""qty"":60},{""px"":3130,""qty"":80}]","[{""px"":3139,""qty"":60},{""px"":3140,""qty"":80}]",0,0,3138,40,,,False
