event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
3342,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.033053+00:00,1775355760033053000,171470358195291,175,,,A,1026,40,1026.0,0.0,,
3411,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.243275+00:00,1775355760243275000,171470568417250,175,,,A,1030,40,1031.5,-3.0,,
3417,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.246056+00:00,1775355760246056000,171470571198541,175,,,A,1030,60,1031.0,-2.0,,
3484,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.431141+00:00,1775355760431141000,171470756283750,175,,,A,1035,40,1040.0,-10.0,,
3489,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.433437+00:00,1775355760433437000,171470758580083,175,,,A,1035,60,1039.5,-9.0,,
3494,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.435497+00:00,1775355760435497000,171470760640166,175,,,A,1039,40,1041.0,-4.0,,
3495,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.435590+00:00,1775355760435590000,171470760733666,175,,,A,1040,40,1041.0,-4.0,,
3501,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.438457+00:00,1775355760438457000,171470763600666,175,,,A,1040,20,1041.0,-2.0,,
3502,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.438555+00:00,1775355760438555000,171470763698000,175,,,A,1041,80,1041.0,-2.0,,
3568,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.643681+00:00,1775355760643681000,171470968824958,175,,,A,1042,40,1048.5,-13.0,,
3573,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.646534+00:00,1775355760646534000,171470971677625,175,,,A,1042,60,1048.0,-12.0,,
3578,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.648467+00:00,1775355760648467000,171470973610583,175,,,A,1051,40,1052.0,-2.0,,
3579,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.648545+00:00,1775355760648545000,171470973688791,175,,,A,1052,40,1052.0,-2.0,,
3586,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.651408+00:00,1775355760651408000,171470976551666,175,,,A,1052,20,1052.0,0.0,,
3646,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.832072+00:00,1775355760832072000,171471157215791,175,,,A,1054,40,1061.0,-14.0,,
3651,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.834080+00:00,1775355760834080000,171471159224125,175,,,A,1054,60,1060.5,-13.0,,
3657,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.837727+00:00,1775355760837727000,171471162871208,175,,,A,1061,40,1063.5,-5.0,,
3658,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.837919+00:00,1775355760837919000,171471163063625,175,,,A,1062,40,1063.5,-5.0,,
3664,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.841763+00:00,1775355760841763000,171471166906791,175,,,A,1062,20,1063.5,-3.0,,
3665,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:40.841856+00:00,1775355760841856000,171471167000291,175,,,A,1063,80,1063.5,-3.0,,
3726,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:41.035147+00:00,1775355761035147000,171471360291416,175,,,A,1064,40,1074.0,-20.0,,
3731,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:41.038574+00:00,1775355761038574000,171471363718458,175,,,A,1064,60,1073.5,-19.0,,
3736,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:41.042642+00:00,1775355761042642000,171471367786375,175,,,A,1074,40,1078.0,-8.0,,
3737,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:41.042888+00:00,1775355761042888000,171471368032458,175,,,A,1075,40,1078.0,-8.0,,
3743,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:41.046368+00:00,1775355761046368000,171471371512458,175,,,A,1075,20,1078.0,-6.0,,
3744,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:41.046454+00:00,1775355761046454000,171471371599291,175,,,A,1076,80,1078.0,-6.0,,
