event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
5476,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:46.271047+00:00,1775355766271047000,171476596205416,175,,,B,980,40,979.5,-1.0,,
13052,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:23:08.785503+00:00,1775355788785503000,171499110722250,300,,,B,1000,40,1000.0,0.0,,
26336,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:23:49.213401+00:00,1775355829213401000,171539538727375,500,,,B,1025,40,1024.5,-1.0,,
27420,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:23:52.910772+00:00,1775355832910772000,171543236108833,550,,,B,1024,40,1024.0,0.0,,
30573,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:24:04.347956+00:00,1775355844347956000,171554673323583,600,,,B,1009,40,1009.0,0.0,,
37483,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:24:34.213319+00:00,1775355874213319000,171584538766291,625,,,B,1003,40,1003.0,0.0,,
42678,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:24:59.486332+00:00,1775355899486332000,171609811846416,750,,,B,1004,10,1001.0,6.0,,
47246,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:25:25.412680+00:00,1775355925412680000,171635738263333,825,,,B,1007,40,1007.0,0.0,,
52987,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:26:01.841007+00:00,1775355961841007000,171672166688000,825,,,B,1015,40,1015.0,0.0,,
68892,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:28:06.381411+00:00,1775356086381411000,171796707423833,1075,,,B,1006,40,1006.0,0.0,,
70327,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:28:18.772002+00:00,1775356098772002000,171809098047875,1075,,,B,1014,40,1014.0,0.0,,
75326,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:29:02.669246+00:00,1775356142669246000,171852995409625,1200,,,B,1005,40,1005.0,0.0,,
78015,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:29:28.077620+00:00,1775356168077620000,171878403851750,1280,,,B,1013,40,1013.0,0.0,,
88982,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:31:21.512816+00:00,1775356281512816000,171991839350375,1450,,,B,987,40,987.0,0.0,,
104453,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:34:01.658754+00:00,1775356441658754000,172151985715041,1650,,,B,1000,40,1000.0,0.0,,
111260,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:35:20.311435+00:00,1775356520311435000,172230638606208,1725,,,B,994,40,993.5,-1.0,,
116403,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:36:17.513665+00:00,1775356577513665000,172287840989000,1850,,,B,1014,40,1014.0,0.0,,
121212,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:37:22.081688+00:00,1775356642081688000,172352409184250,1900,,,B,1005,40,1004.5,-1.0,,
121227,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:37:22.292514+00:00,1775356642292514000,172352620010291,1900,,,B,1005,60,1005.0,0.0,,
122454,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:37:37.222178+00:00,1775356657222178000,172367549714208,1900,,,B,987,40,987.0,0.0,,
