event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
1,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:29.976172+00:00,1775355749976172000,171460301285208,,,,A,1007,40,1013,40,1010.0,6.0,1010.0,0.0,180,280,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":100},{""px"":1003,""qty"":100}]","[{""px"":1013,""qty"":40},{""px"":1014,""qty"":60},{""px"":1015,""qty"":180},{""px"":1016,""qty"":100}]",0,0,,,,,False
40,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.251555+00:00,1775355750251555000,171460576669833,,,,A,1007,40,1013,40,1010.0,6.0,1010.0,0.0,180,280,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":140},{""px"":1003,""qty"":100}]","[{""px"":1013,""qty"":40},{""px"":1014,""qty"":60},{""px"":1015,""qty"":180},{""px"":1016,""qty"":100}]",0,0,,,,,False
42,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.252874+00:00,1775355750252874000,171460577990041,,,,A,1007,40,1010,40,1008.5,3.0,1008.5,0.0,180,140,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":140},{""px"":1003,""qty"":100}]","[{""px"":1010,""qty"":40},{""px"":1013,""qty"":40},{""px"":1014,""qty"":60},{""px"":1015,""qty"":180},{""px"":1016,""qty"":100}]",0,0,,,,,False
43,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.253172+00:00,1775355750253172000,171460578287750,,,,A,1007,40,1010,40,1008.5,3.0,1008.5,0.0,180,140,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":140},{""px"":1003,""qty"":160}]","[{""px"":1010,""qty"":40},{""px"":1013,""qty"":40},{""px"":1014,""qty"":60},{""px"":1015,""qty"":180},{""px"":1016,""qty"":100}]",0,0,,,,,False
44,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.253437+00:00,1775355750253437000,171460578552791,,,,A,1007,40,1010,40,1008.5,3.0,1008.5,0.0,180,140,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":140},{""px"":1003,""qty"":160}]","[{""px"":1010,""qty"":40},{""px"":1011,""qty"":60},{""px"":1013,""qty"":40},{""px"":1014,""qty"":60},{""px"":1015,""qty"":180}]",0,0,,,,,False
45,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.253852+00:00,1775355750253852000,171460578967291,,,,A,1007,40,1010,40,1008.5,3.0,1008.5,0.0,180,140,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":140},{""px"":1003,""qty"":160}]","[{""px"":1010,""qty"":40},{""px"":1011,""qty"":60},{""px"":1013,""qty"":40},{""px"":1014,""qty"":60},{""px"":1015,""qty"":180}]",0,0,,,,,False
46,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.254128+00:00,1775355750254128000,171460579243708,,,,A,1007,40,1010,40,1008.5,3.0,1008.5,0.0,180,180,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":140},{""px"":1003,""qty"":160}]","[{""px"":1010,""qty"":40},{""px"":1011,""qty"":60},{""px"":1012,""qty"":80},{""px"":1013,""qty"":40},{""px"":1014,""qty"":60}]",0,0,,,,,False
47,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.254692+00:00,1775355750254692000,171460579807958,,,,A,1007,40,1010,40,1008.5,3.0,1008.5,0.0,180,180,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":140},{""px"":1003,""qty"":160}]","[{""px"":1010,""qty"":40},{""px"":1011,""qty"":60},{""px"":1012,""qty"":80},{""px"":1013,""qty"":40},{""px"":1014,""qty"":60}]",0,0,,,,,False
48,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.255115+00:00,1775355750255115000,171460580230875,,,,A,1007,40,1010,40,1008.5,3.0,1008.5,0.0,180,180,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":140},{""px"":1003,""qty"":160}]","[{""px"":1010,""qty"":40},{""px"":1011,""qty"":60},{""px"":1012,""qty"":80},{""px"":1013,""qty"":140},{""px"":1014,""qty"":60}]",0,0,,,,,False
49,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.255315+00:00,1775355750255315000,171460580430750,,,,A,1007,40,1010,40,1008.5,3.0,1008.5,0.0,180,180,"[{""px"":1007,""qty"":40},{""px"":1006,""qty"":60},{""px"":1005,""qty"":80},{""px"":1004,""qty"":140},{""px"":1003,""qty"":60}]","[{""px"":1010,""qty"":40},{""px"":1011,""qty"":60},{""px"":1012,""qty"":80},{""px"":1013,""qty"":140},{""px"":1014,""qty"":60}]",0,0,,,,,False
