event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
4,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:29.977755+00:00,1775355749977755000,171460302870250,,,,ETF,2965,40,2971,40,2968.0,6.0,2968.0,0.0,180,180,"[{""px"":2965,""qty"":40},{""px"":2964,""qty"":60},{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2952,""qty"":100}]","[{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,,,,,False
21,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.147529+00:00,1775355750147529000,171460472642416,,,,ETF,2965,40,2971,40,2968.0,6.0,2968.0,0.0,180,180,"[{""px"":2965,""qty"":40},{""px"":2964,""qty"":60},{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2957,""qty"":40}]","[{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,,,,,False
22,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.147798+00:00,1775355750147798000,171460472913208,,,,ETF,2965,40,2963,40,2964.0,-2.0,2964.0,0.0,180,140,"[{""px"":2965,""qty"":40},{""px"":2964,""qty"":60},{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2957,""qty"":40}]","[{""px"":2963,""qty"":40},{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,,,,,False
24,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.148104+00:00,1775355750148104000,171460473219416,,,,ETF,2964,60,2963,40,2963.5,-1.0,2963.4,0.2,240,140,"[{""px"":2964,""qty"":60},{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2957,""qty"":40},{""px"":2952,""qty"":100}]","[{""px"":2963,""qty"":40},{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,2965,40,,,False
25,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.148248+00:00,1775355750148248000,171460473363958,,,,ETF,2964,60,2971,40,2967.5,7.0,2968.2,0.2,240,180,"[{""px"":2964,""qty"":60},{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2957,""qty"":40},{""px"":2952,""qty"":100}]","[{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,2965,40,,,False
26,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.148374+00:00,1775355750148374000,171460473489541,,,,ETF,2964,60,2971,40,2967.5,7.0,2968.2,0.2,240,180,"[{""px"":2964,""qty"":60},{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2957,""qty"":40},{""px"":2956,""qty"":60}]","[{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,2965,40,,,False
27,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.148499+00:00,1775355750148499000,171460473614666,,,,ETF,2964,60,2964,60,2964.0,0.0,2964.0,0.0,240,160,"[{""px"":2964,""qty"":60},{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2957,""qty"":40},{""px"":2956,""qty"":60}]","[{""px"":2964,""qty"":60},{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,2965,40,,,False
29,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.148709+00:00,1775355750148709000,171460473824375,,,,ETF,2963,80,2964,60,2963.5,1.0,2963.5714285714284,0.14285714285714285,220,160,"[{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2957,""qty"":40},{""px"":2956,""qty"":60},{""px"":2952,""qty"":100}]","[{""px"":2964,""qty"":60},{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,2964,60,,,False
30,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.148848+00:00,1775355750148848000,171460473963875,,,,ETF,2963,80,2971,40,2967.0,8.0,2968.3333333333335,0.3333333333333333,220,180,"[{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2957,""qty"":40},{""px"":2956,""qty"":60},{""px"":2952,""qty"":100}]","[{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,2964,60,,,False
31,book_update,market_research_2026-04-04_21-22-29_live_round,f974d41e6f2b44c69df8c990afaf26d2,2026-04-05T02:22:30.148965+00:00,1775355750148965000,171460474081041,,,,ETF,2963,80,2971,40,2967.0,8.0,2968.3333333333335,0.3333333333333333,220,180,"[{""px"":2963,""qty"":80},{""px"":2962,""qty"":100},{""px"":2957,""qty"":40},{""px"":2956,""qty"":60},{""px"":2955,""qty"":80}]","[{""px"":2971,""qty"":40},{""px"":2972,""qty"":60},{""px"":2973,""qty"":80},{""px"":2974,""qty"":100}]",0,0,2964,60,,,False
