event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
550,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:08.595001+00:00,1775356928595001000,172638921367833,,,,B,987,40,987.0,0.0,,
15620,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:52.857764+00:00,1775356972857764000,172683184217250,1650,,,B,1000,40,1000.0,0.0,,
22206,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:43:12.848804+00:00,1775356992848804000,172703175296958,1725,,,B,994,40,993.5,-1.0,,
27217,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:43:30.030796+00:00,1775357010030796000,172720357322625,1850,,,B,1014,40,1014.0,0.0,,
31859,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:43:48.865444+00:00,1775357028865444000,172739192007625,1900,,,B,1005,40,1004.5,-1.0,,
31864,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:43:48.882928+00:00,1775357028882928000,172739209490958,1900,,,B,1005,60,1005.0,0.0,,
33055,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:43:54.163085+00:00,1775357034163085000,172744489658375,1900,,,B,987,40,987.0,0.0,,
40031,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:44:28.952467+00:00,1775357068952467000,172779279107625,1975,,,B,983,40,983.0,0.0,,
47034,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:45:11.438997+00:00,1775357111438997000,172821765721291,2100,,,B,968,40,968.0,0.0,,
49672,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:45:28.926053+00:00,1775357128926053000,172839252810375,2175,,,B,977,40,977.0,0.0,,
53768,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:45:58.759011+00:00,1775357158759011000,172869085827791,2175,,,B,1004,40,1004.0,0.0,,
56984,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:46:24.074306+00:00,1775357184074306000,172894401171625,2175,,,B,1000,40,1000.0,0.0,,
63735,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:47:22.848307+00:00,1775357242848307000,172953175287541,2350,,,B,1025,40,1025.0,0.0,,
67737,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:48:00.449302+00:00,1775357280449302000,172990776356291,2425,,,B,1029,40,1029.0,0.0,,
73962,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:49:07.439996+00:00,1775357347439996000,173057767180833,2463,,,B,1020,40,1020.5,-1.0,,
73967,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:49:07.494482+00:00,1775357347494482000,173057821667458,2463,,,B,1020,60,1020.0,0.0,,
93778,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:53:01.137130+00:00,1775357581137130000,173291464771541,2800,,,B,1005,40,1005.0,0.0,,
