event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
66,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:07.058859+00:00,1775356927058859000,172637385222625,,,,C,979,40,980.0,-2.0,,
67,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:07.059002+00:00,1775356927059002000,172637385365625,,,,C,980,60,980.0,-2.0,,
68,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:07.059105+00:00,1775356927059105000,172637385469500,,,,C,981,80,980.0,-2.0,,
397,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:08.063572+00:00,1775356928063572000,172638389937791,,,,C,981,40,982.5,-3.0,,
398,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:08.063669+00:00,1775356928063669000,172638390035458,,,,C,982,60,982.5,-3.0,,
399,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:08.063746+00:00,1775356928063746000,172638390112166,,,,C,983,80,982.5,-3.0,,
400,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:08.063820+00:00,1775356928063820000,172638390186666,,,,C,984,20,982.5,-3.0,,
1411,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:10.691497+00:00,1775356930691497000,172641017868583,,,,C,984,40,985.5,-3.0,,
1412,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:10.691583+00:00,1775356930691583000,172641017954000,,,,C,985,60,985.5,-3.0,,
1413,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:10.691657+00:00,1775356930691657000,172641018027958,,,,C,986,80,985.5,-3.0,,
1414,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:10.691743+00:00,1775356930691743000,172641018114000,,,,C,987,20,985.5,-3.0,,
3165,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:16.038801+00:00,1775356936038801000,172646365182458,1500,,,C,987,40,983.0,-8.0,0.087726167,1.861457247224262
3171,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:16.041465+00:00,1775356936041465000,172646367847083,1500,,,C,987,60,983.5,-7.0,0.090390792,1.861457247224262
3181,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:16.046013+00:00,1775356936046013000,172646372395166,1500,,,C,987,40,984.0,-6.0,0.094938875,1.861457247224262
3182,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:16.046108+00:00,1775356936046108000,172646372489916,1500,,,C,986,40,984.0,-6.0,0.095033625,1.861457247224262
3188,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:16.048390+00:00,1775356936048390000,172646374772291,1500,,,C,986,20,984.0,-4.0,0.097316,1.861457247224262
3189,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:16.048483+00:00,1775356936048483000,172646374864500,1500,,,C,985,80,984.0,-4.0,0.097408209,1.861457247224262
3255,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:16.249110+00:00,1775356936249110000,172646575492291,1500,,,C,984,40,980.0,-8.0,0.298036,1.861457247224262
3265,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:16.254731+00:00,1775356936254731000,172646581113166,1500,,,C,984,60,980.5,-7.0,0.303656875,1.861457247224262
3580,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:17.111079+00:00,1775356937111079000,172647437463166,1500,,,C,975,40,974.5,-1.0,1.160006875,1.861457247224262
3581,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:17.111220+00:00,1775356937111220000,172647437603791,1500,,,C,974,60,974.5,-1.0,1.1601475,1.861457247224262
4562,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:20.132024+00:00,1775356940132024000,172650458413833,1500,,,C,979,40,978.0,-2.0,4.180957542,1.861457247224262
4568,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:20.135175+00:00,1775356940135175000,172650461564583,1500,,,C,978,60,978.0,0.0,4.184108292,1.861457247224262
4930,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:21.149253+00:00,1775356941149253000,172651475645000,1525,,,C,972,40,972.0,0.0,5.198188709,1.861457247224262
6128,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:24.816572+00:00,1775356944816572000,172655142971041,1525,,,C,971,100,973.0,-4.0,8.86551475,1.861457247224262
6129,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:24.816703+00:00,1775356944816703000,172655143101791,1525,,,C,973,40,973.0,-4.0,8.8656455,1.861457247224262
6130,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:24.816791+00:00,1775356944816791000,172655143190125,1525,,,C,974,60,973.0,-4.0,8.865733834,1.861457247224262
