event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
1,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.812254+00:00,1775356926812254000,172637138617250,,,,A,910,40,916,40,913.0,6.0,913.0,0.0,180,280,"[{""px"":910,""qty"":40},{""px"":909,""qty"":60},{""px"":908,""qty"":80},{""px"":907,""qty"":100},{""px"":906,""qty"":100}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":100}]",0,0,,,,,False
7,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.992537+00:00,1775356926992537000,172637318901083,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,140,280,"[{""px"":913,""qty"":40},{""px"":910,""qty"":40},{""px"":909,""qty"":60},{""px"":908,""qty"":80},{""px"":907,""qty"":100}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":100}]",0,0,,,,,False
11,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.993773+00:00,1775356926993773000,172637320136791,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,140,280,"[{""px"":913,""qty"":40},{""px"":910,""qty"":40},{""px"":909,""qty"":60},{""px"":908,""qty"":80},{""px"":907,""qty"":100}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":140}]",0,0,,,,,False
13,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.994181+00:00,1775356926994181000,172637320544916,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,140,280,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":910,""qty"":40},{""px"":909,""qty"":60},{""px"":908,""qty"":80}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":140}]",0,0,,,,,False
15,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.994538+00:00,1775356926994538000,172637320902166,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,140,280,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":910,""qty"":40},{""px"":909,""qty"":60},{""px"":908,""qty"":80}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":140},{""px"":920,""qty"":60}]",0,0,,,,,False
18,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.995240+00:00,1775356926995240000,172637321603625,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,180,280,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":911,""qty"":80},{""px"":910,""qty"":40},{""px"":909,""qty"":60}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":140},{""px"":920,""qty"":60}]",0,0,,,,,False
20,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.996393+00:00,1775356926996393000,172637322756291,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,180,280,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":911,""qty"":80},{""px"":910,""qty"":40},{""px"":909,""qty"":60}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":140},{""px"":920,""qty"":60}]",0,0,,,,,False
21,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.996766+00:00,1775356926996766000,172637323130333,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,180,280,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":911,""qty"":80},{""px"":910,""qty"":140},{""px"":909,""qty"":60}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":140},{""px"":920,""qty"":60}]",0,0,,,,,False
25,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.997890+00:00,1775356926997890000,172637324253666,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,180,280,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":911,""qty"":80},{""px"":910,""qty"":140},{""px"":909,""qty"":60}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":140},{""px"":920,""qty"":60}]",0,0,,,,,False
26,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.998194+00:00,1775356926998194000,172637324558291,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,180,280,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":911,""qty"":80},{""px"":910,""qty"":140},{""px"":909,""qty"":60}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":180},{""px"":919,""qty"":140},{""px"":920,""qty"":60}]",0,0,,,,,False
28,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:06.998918+00:00,1775356926998918000,172637325281541,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,180,180,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":911,""qty"":80},{""px"":910,""qty"":140},{""px"":909,""qty"":60}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":80},{""px"":919,""qty"":140},{""px"":920,""qty"":60}]",0,0,,,,,False
34,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:07.000105+00:00,1775356927000105000,172637326469041,,,,A,913,40,916,40,914.5,3.0,914.5,0.0,180,180,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":911,""qty"":80},{""px"":910,""qty"":100},{""px"":909,""qty"":60}]","[{""px"":916,""qty"":40},{""px"":917,""qty"":60},{""px"":918,""qty"":80},{""px"":919,""qty"":140},{""px"":920,""qty"":60}]",0,0,,,,,False
42,book_update,market_research_2026-04-04_21-42-06_live_round,7efc699623d74ac8961a3f76a12cb867,2026-04-05T02:42:07.001638+00:00,1775356927001638000,172637328002291,,,,A,913,40,917,60,915.0,4.0,914.6,-0.2,180,280,"[{""px"":913,""qty"":40},{""px"":912,""qty"":60},{""px"":911,""qty"":80},{""px"":910,""qty"":100},{""px"":909,""qty"":60}]","[{""px"":917,""qty"":60},{""px"":918,""qty"":80},{""px"":919,""qty"":140},{""px"":920,""qty"":60},{""px"":921,""qty"":80}]",0,0,,,,,False
