event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
1,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.285006+00:00,1775363965285006000,179675617855625,,,,A,1098,77,1108,77,1103.0,10.0,1103.0,0.0,336,336,"[{""px"":1098,""qty"":77},{""px"":1097,""qty"":112},{""px"":1096,""qty"":147},{""px"":1095,""qty"":182},{""px"":1094,""qty"":217}]","[{""px"":1108,""qty"":77},{""px"":1109,""qty"":112},{""px"":1110,""qty"":147},{""px"":1111,""qty"":182},{""px"":1112,""qty"":217}]",0,0,,,,,False
101,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.436677+00:00,1775363965436677000,179675769527291,,,,A,1098,154,1108,77,1103.0,10.0,1104.6666666666667,0.3333333333333333,413,336,"[{""px"":1098,""qty"":154},{""px"":1097,""qty"":112},{""px"":1096,""qty"":147},{""px"":1095,""qty"":182},{""px"":1094,""qty"":217}]","[{""px"":1108,""qty"":77},{""px"":1109,""qty"":112},{""px"":1110,""qty"":147},{""px"":1111,""qty"":182},{""px"":1112,""qty"":217}]",0,0,,,,,False
102,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.436906+00:00,1775363965436906000,179675769756208,,,,A,1098,154,1108,154,1103.0,10.0,1103.0,0.0,413,413,"[{""px"":1098,""qty"":154},{""px"":1097,""qty"":112},{""px"":1096,""qty"":147},{""px"":1095,""qty"":182},{""px"":1094,""qty"":217}]","[{""px"":1108,""qty"":154},{""px"":1109,""qty"":112},{""px"":1110,""qty"":147},{""px"":1111,""qty"":182},{""px"":1112,""qty"":217}]",0,0,,,,,False
103,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.437072+00:00,1775363965437072000,179675769922583,,,,A,1098,154,1108,154,1103.0,10.0,1103.0,0.0,525,413,"[{""px"":1098,""qty"":154},{""px"":1097,""qty"":224},{""px"":1096,""qty"":147},{""px"":1095,""qty"":182},{""px"":1094,""qty"":217}]","[{""px"":1108,""qty"":154},{""px"":1109,""qty"":112},{""px"":1110,""qty"":147},{""px"":1111,""qty"":182},{""px"":1112,""qty"":217}]",0,0,,,,,False
104,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.437212+00:00,1775363965437212000,179675770062375,,,,A,1098,154,1108,154,1103.0,10.0,1103.0,0.0,525,525,"[{""px"":1098,""qty"":154},{""px"":1097,""qty"":224},{""px"":1096,""qty"":147},{""px"":1095,""qty"":182},{""px"":1094,""qty"":217}]","[{""px"":1108,""qty"":154},{""px"":1109,""qty"":224},{""px"":1110,""qty"":147},{""px"":1111,""qty"":182},{""px"":1112,""qty"":217}]",0,0,,,,,False
105,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.437339+00:00,1775363965437339000,179675770189958,,,,A,1098,154,1108,154,1103.0,10.0,1103.0,0.0,672,525,"[{""px"":1098,""qty"":154},{""px"":1097,""qty"":224},{""px"":1096,""qty"":294},{""px"":1095,""qty"":182},{""px"":1094,""qty"":217}]","[{""px"":1108,""qty"":154},{""px"":1109,""qty"":224},{""px"":1110,""qty"":147},{""px"":1111,""qty"":182},{""px"":1112,""qty"":217}]",0,0,,,,,False
106,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.437458+00:00,1775363965437458000,179675770308625,,,,A,1098,154,1108,154,1103.0,10.0,1103.0,0.0,672,672,"[{""px"":1098,""qty"":154},{""px"":1097,""qty"":224},{""px"":1096,""qty"":294},{""px"":1095,""qty"":182},{""px"":1094,""qty"":217}]","[{""px"":1108,""qty"":154},{""px"":1109,""qty"":224},{""px"":1110,""qty"":294},{""px"":1111,""qty"":182},{""px"":1112,""qty"":217}]",0,0,,,,,False
107,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.437576+00:00,1775363965437576000,179675770426958,,,,A,1098,154,1108,154,1103.0,10.0,1103.0,0.0,672,672,"[{""px"":1098,""qty"":154},{""px"":1097,""qty"":224},{""px"":1096,""qty"":294},{""px"":1095,""qty"":364},{""px"":1094,""qty"":217}]","[{""px"":1108,""qty"":154},{""px"":1109,""qty"":224},{""px"":1110,""qty"":294},{""px"":1111,""qty"":182},{""px"":1112,""qty"":217}]",0,0,,,,,False
108,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.437711+00:00,1775363965437711000,179675770561875,,,,A,1098,154,1108,154,1103.0,10.0,1103.0,0.0,672,672,"[{""px"":1098,""qty"":154},{""px"":1097,""qty"":224},{""px"":1096,""qty"":294},{""px"":1095,""qty"":364},{""px"":1094,""qty"":217}]","[{""px"":1108,""qty"":154},{""px"":1109,""qty"":224},{""px"":1110,""qty"":294},{""px"":1111,""qty"":364},{""px"":1112,""qty"":217}]",0,0,,,,,False
109,book_update,market_research_2026-04-04_23-39-25_live_round,70c94d2d8d3b43d0a7b9b395b4b66487,2026-04-05T04:39:25.437831+00:00,1775363965437831000,179675770681583,,,,A,1098,154,1108,154,1103.0,10.0,1103.0,0.0,672,672,"[{""px"":1098,""qty"":154},{""px"":1097,""qty"":224},{""px"":1096,""qty"":294},{""px"":1095,""qty"":364},{""px"":1094,""qty"":434}]","[{""px"":1108,""qty"":154},{""px"":1109,""qty"":224},{""px"":1110,""qty"":294},{""px"":1111,""qty"":364},{""px"":1112,""qty"":217}]",0,0,,,,,False
