event_index,event_type,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,mid_px,spread,microprice,top_of_book_imbalance,total_bid_depth_top_k,total_ask_depth_top_k,bid_levels_json,ask_levels_json,current_position_symbol,current_cash,last_trade_px_for_symbol,last_trade_qty_for_symbol,most_recent_news_id_affecting_symbol,seconds_since_last_news_for_symbol,inside_post_news_reaction_window
3,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.117254+00:00,1775365473117254000,181183454093333,,,,A,1186,52,,,,,,,52,0,"[{""px"":1186,""qty"":52}]",[],0,0,,,,,False
4,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.117435+00:00,1775365473117435000,181183454274625,,,,A,1186,52,1194,52,1190.0,8.0,1190.0,0.0,52,52,"[{""px"":1186,""qty"":52}]","[{""px"":1194,""qty"":52}]",0,0,,,,,False
5,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.117597+00:00,1775365473117597000,181183454436916,,,,A,1186,52,1194,52,1190.0,8.0,1190.0,0.0,126,52,"[{""px"":1186,""qty"":52},{""px"":1185,""qty"":74}]","[{""px"":1194,""qty"":52}]",0,0,,,,,False
14,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.119325+00:00,1775365473119325000,181183456164875,,,,A,1186,52,1194,52,1190.0,8.0,1190.0,0.0,126,126,"[{""px"":1186,""qty"":52},{""px"":1185,""qty"":74}]","[{""px"":1194,""qty"":52},{""px"":1195,""qty"":74}]",0,0,,,,,False
15,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.119465+00:00,1775365473119465000,181183456304291,,,,A,1186,52,1194,52,1190.0,8.0,1190.0,0.0,222,126,"[{""px"":1186,""qty"":52},{""px"":1185,""qty"":74},{""px"":1184,""qty"":96}]","[{""px"":1194,""qty"":52},{""px"":1195,""qty"":74}]",0,0,,,,,False
17,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.120045+00:00,1775365473120045000,181183456884708,,,,A,1186,52,1194,52,1190.0,8.0,1190.0,0.0,222,222,"[{""px"":1186,""qty"":52},{""px"":1185,""qty"":74},{""px"":1184,""qty"":96}]","[{""px"":1194,""qty"":52},{""px"":1195,""qty"":74},{""px"":1196,""qty"":96}]",0,0,,,,,False
20,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.121074+00:00,1775365473121074000,181183457913791,,,,A,1186,52,1194,52,1190.0,8.0,1190.0,0.0,222,222,"[{""px"":1186,""qty"":52},{""px"":1185,""qty"":74},{""px"":1184,""qty"":96},{""px"":1183,""qty"":118}]","[{""px"":1194,""qty"":52},{""px"":1195,""qty"":74},{""px"":1196,""qty"":96}]",0,0,,,,,False
22,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.121323+00:00,1775365473121323000,181183458163000,,,,A,1186,52,1194,52,1190.0,8.0,1190.0,0.0,222,222,"[{""px"":1186,""qty"":52},{""px"":1185,""qty"":74},{""px"":1184,""qty"":96},{""px"":1183,""qty"":118}]","[{""px"":1194,""qty"":52},{""px"":1195,""qty"":74},{""px"":1196,""qty"":96},{""px"":1197,""qty"":118}]",0,0,,,,,False
23,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.121567+00:00,1775365473121567000,181183458406958,,,,A,1186,52,1194,52,1190.0,8.0,1190.0,0.0,222,222,"[{""px"":1186,""qty"":52},{""px"":1185,""qty"":74},{""px"":1184,""qty"":96},{""px"":1183,""qty"":118},{""px"":1182,""qty"":140}]","[{""px"":1194,""qty"":52},{""px"":1195,""qty"":74},{""px"":1196,""qty"":96},{""px"":1197,""qty"":118}]",0,0,,,,,False
24,book_update,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:33.121829+00:00,1775365473121829000,181183458668291,,,,A,1186,52,1194,52,1190.0,8.0,1190.0,0.0,222,222,"[{""px"":1186,""qty"":52},{""px"":1185,""qty"":74},{""px"":1184,""qty"":96},{""px"":1183,""qty"":118},{""px"":1182,""qty"":140}]","[{""px"":1194,""qty"":52},{""px"":1195,""qty"":74},{""px"":1196,""qty"":96},{""px"":1197,""qty"":118},{""px"":1198,""qty"":140}]",0,0,,,,,False
