event_index,session_id,run_id,wall_time_iso,wall_time_ns,monotonic_ns,exchange_tick,round,day,symbol,trade_px,trade_qty,mid_at_trade,spread_at_trade,time_since_last_symbol_news,latest_known_eps_for_symbol
16704,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:59.769521+00:00,1775365499769521000,181210106409000,3075,,,C,900,52,900.5,-1.0,,
16705,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:04:59.770185+00:00,1775365499770185000,181210107073416,3075,,,C,901,74,900.5,-1.0,,
32786,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:05:53.606056+00:00,1775365553606056000,181263943042666,3200,,,C,899,52,896.5,-5.0,,
32787,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:05:53.606163+00:00,1775365553606163000,181263943149250,3200,,,C,898,52,896.5,-5.0,,
32788,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:05:53.606243+00:00,1775365553606243000,181263943229750,3200,,,C,898,74,896.5,-5.0,,
32789,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:05:53.606320+00:00,1775365553606320000,181263943306750,3200,,,C,897,74,896.5,-5.0,,
32790,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:05:53.606395+00:00,1775365553606395000,181263943381208,3200,,,C,897,96,896.5,-5.0,,
32791,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:05:53.606480+00:00,1775365553606480000,181263943466625,3200,,,C,896,96,896.5,-5.0,,
32792,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:05:53.606559+00:00,1775365553606559000,181263943545916,3200,,,C,896,59,896.5,-5.0,,
35330,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:06:05.472905+00:00,1775365565472905000,181275809912541,3200,,,C,901,52,903.0,-4.0,,
35331,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:06:05.473025+00:00,1775365565473025000,181275810032791,3200,,,C,902,74,903.0,-4.0,,
35332,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:06:05.473116+00:00,1775365565473116000,181275810123875,3200,,,C,902,52,903.0,-4.0,,
35333,market_research_2026-04-05_00-04-32_live_round,8575b9e65e754b92b458755320be2685,2026-04-05T05:06:05.473197+00:00,1775365565473197000,181275810204750,3200,,,C,903,96,903.0,-4.0,,
